./kv/release/tests/db/kv_bench --report_interval=20 --writes=300000000 --rwdelay=5 --db=/mnt/nvm/kv1B --logpath=/mnt/ssd --threads=8 --open_files=20000 --range=1000000000 --num=1000000000 --reads=1000000 --bloom_bits=16 --low_pool=3 --high_pool=3 --stats_interval=1000000 --value_size=100 --benchmarks=readuniwhilewriting,stats --ycsb_ops_num=150000000 --use_existing_db=true --histogram=true --log=false --write_buffer_size=2097152 --skiplistrep=false --sleep=200 --print_wa=false --log_dio=true --hugepage=true 
Bench num: 1000000000, range: 1000000000
Keys:       16 bytes each
Values:     100 bytes each (50 bytes after compression)
Entries:    1000000000
RawSize:    110626.2 MB (estimated)
FileSize:   62942.5 MB (estimated)
WARNING: Snappy compression is not enabled
------------------------------------------------
Write buffer: 2048.00 KB. Compression: 0. 
Restore 177 pivots
Recover seq# 1210000000, log# 2, min log#0, file# 91340
using restored pivots
Log_Recover_Time, 0.0000, BucketCount, 177 , Log_size, 0.0 ,MB
2020/01/11-19:31:14  ... thread 6: (157677,2459577) ops and (7883.8,7234.0) ops/second in (20.000053,340.000058) seconds
2020/01/11-19:31:14  ... thread 4: (158763,2455497) ops and (7938.2,7222.0) ops/second in (19.999771,340.000071) seconds
2020/01/11-19:31:14  ... thread 8: (158890,2459472) ops and (7944.5,7233.7) ops/second in (20.000017,340.000029) seconds
2020/01/11-19:31:14  ... thread 2: (159101,2456756) ops and (7955.1,7225.8) ops/second in (19.999949,340.000038) seconds
2020/01/11-19:31:14  ... thread 3: (158553,2456987) ops and (7927.6,7226.4) ops/second in (20.000051,340.000179) seconds
2020/01/11-19:31:14  ... thread 1: (157863,2459543) ops and (7893.1,7233.9) ops/second in (20.000023,340.000176) seconds
2020/01/11-19:31:14  ... thread 0: (3215587,22654650) ops and (160779.4,161818.9) ops/second in (20.000000,140.000005) seconds
2020/01/11-19:31:34  ... thread 5: (164387,2624408) ops and (8219.3,7290.0) ops/second in (20.000029,360.000045) seconds
2020/01/11-19:31:34  ... thread 3: (163998,2620985) ops and (8199.9,7280.5) ops/second in (19.999920,360.000099) seconds
2020/01/11-19:31:34  ... thread 7: (165030,2619310) ops and (8251.4,7275.9) ops/second in (20.000126,360.000134) seconds
2020/01/11-19:31:34  ... thread 1: (165100,2624643) ops and (8255.0,7290.7) ops/second in (19.999940,360.000116) seconds
2020/01/11-19:31:34  ... thread 6: (163204,2622781) ops and (8160.1,7285.5) ops/second in (20.000139,360.000197) seconds
2020/01/11-19:31:34  ... thread 8: (165071,2624543) ops and (8253.5,7290.4) ops/second in (20.000101,360.000130) seconds
2020/01/11-19:31:34  ... thread 2: (165841,2622597) ops and (8291.9,7285.0) ops/second in (20.000426,360.000464) seconds
2020/01/11-19:31:34  ... thread 4: (164582,2620079) ops and (8228.8,7278.0) ops/second in (20.000652,360.000723) seconds
2020/01/11-19:31:34  ... thread 0: (3203834,25858484) ops and (160191.7,161615.5) ops/second in (20.000000,160.000005) seconds
2020/01/11-19:31:54  ... thread 4: (160447,2780526) ops and (8022.6,7317.2) ops/second in (19.999286,380.000009) seconds
2020/01/11-19:31:54  ... thread 7: (161423,2780733) ops and (8071.2,7317.7) ops/second in (19.999883,380.000017) seconds
2020/01/11-19:31:54  ... thread 6: (159690,2782471) ops and (7984.6,7322.3) ops/second in (19.999856,380.000053) seconds
2020/01/11-19:31:54  ... thread 8: (160982,2785525) ops and (8049.1,7330.3) ops/second in (19.999886,380.000016) seconds
2020/01/11-19:31:54  ... thread 1: (159821,2784464) ops and (7991.1,7327.5) ops/second in (19.999969,380.000085) seconds
2020/01/11-19:31:54  ... thread 3: (160261,2781246) ops and (8013.0,7319.1) ops/second in (20.000041,380.000140) seconds
2020/01/11-19:31:54  ... thread 5: (161085,2785493) ops and (8054.2,7330.2) ops/second in (20.000100,380.000145) seconds
2020/01/11-19:31:54  ... thread 2: (160980,2783577) ops and (8049.1,7325.2) ops/second in (19.999847,380.000311) seconds
2020/01/11-19:31:54  ... thread 0: (3208921,29067405) ops and (160446.0,161485.6) ops/second in (20.000001,180.000006) seconds
2020/01/11-19:32:14  ... thread 1: (162905,2947369) ops and (8145.3,7368.4) ops/second in (19.999921,400.000006) seconds
2020/01/11-19:32:14  ... thread 3: (162884,2944130) ops and (8144.3,7360.3) ops/second in (19.999874,400.000014) seconds
2020/01/11-19:32:14  ... thread 7: (162992,2943725) ops and (8149.6,7359.3) ops/second in (20.000057,400.000074) seconds
2020/01/11-19:32:14  ... thread 6: (162789,2945260) ops and (8139.5,7363.1) ops/second in (19.999976,400.000029) seconds
2020/01/11-19:32:14  ... thread 2: (163233,2946810) ops and (8161.7,7367.0) ops/second in (19.999757,400.000068) seconds
2020/01/11-19:32:14  ... thread 4: (163212,2943738) ops and (8160.5,7359.3) ops/second in (20.000133,400.000142) seconds
2020/01/11-19:32:14  ... thread 8: (162876,2948401) ops and (8143.7,7371.0) ops/second in (20.000175,400.000191) seconds
2020/01/11-19:32:14  ... thread 5: (162082,2947575) ops and (8104.1,7368.9) ops/second in (20.000095,400.000240) seconds
2020/01/11-19:32:14  ... thread 0: (3197568,32264973) ops and (159878.4,161324.9) ops/second in (20.000000,200.000006) seconds
2020/01/11-19:32:34  ... thread 4: (165601,3109339) ops and (8280.1,7403.2) ops/second in (19.999894,420.000036) seconds
2020/01/11-19:32:34  ... thread 7: (166124,3109849) ops and (8306.2,7404.4) ops/second in (19.999991,420.000065) seconds
2020/01/11-19:32:34  ... thread 2: (165540,3112350) ops and (8277.0,7410.4) ops/second in (19.999960,420.000028) seconds
2020/01/11-19:32:34  ... thread 3: (165096,3109226) ops and (8254.8,7402.9) ops/second in (20.000069,420.000083) seconds
2020/01/11-19:32:34  ... thread 5: (166016,3113591) ops and (8300.9,7413.3) ops/second in (19.999842,420.000082) seconds
2020/01/11-19:32:34  ... thread 1: (164800,3112169) ops and (8239.9,7409.9) ops/second in (20.000184,420.000190) seconds
2020/01/11-19:32:34  ... thread 8: (165101,3113502) ops and (8255.0,7413.1) ops/second in (20.000061,420.000252) seconds
2020/01/11-19:32:34  ... thread 6: (165549,3110809) ops and (8277.3,7406.7) ops/second in (20.000345,420.000374) seconds
2020/01/11-19:32:34  ... thread 0: (3190120,35455093) ops and (159506.0,161159.5) ops/second in (19.999996,220.000002) seconds
2020/01/11-19:32:54  ... thread 5: (162897,3276488) ops and (8144.9,7446.6) ops/second in (19.999922,440.000004) seconds
2020/01/11-19:32:54  ... thread 4: (161689,3271028) ops and (8084.5,7434.2) ops/second in (19.999980,440.000016) seconds
2020/01/11-19:32:54  ... thread 3: (161874,3271100) ops and (8093.7,7434.3) ops/second in (20.000002,440.000085) seconds
2020/01/11-19:32:54  ... thread 6: (162500,3273309) ops and (8125.1,7439.3) ops/second in (19.999719,440.000093) seconds
2020/01/11-19:32:54  ... thread 8: (162217,3275719) ops and (8110.9,7444.8) ops/second in (19.999836,440.000088) seconds
2020/01/11-19:32:54  ... thread 1: (161638,3273807) ops and (8081.9,7440.5) ops/second in (19.999987,440.000177) seconds
2020/01/11-19:32:54  ... thread 2: (161718,3274068) ops and (8085.9,7441.1) ops/second in (20.000107,440.000135) seconds
